session_id,date,time,day_name,day_number,time_bin,token_id,charger_id,revenue_usd,consumption_usd,user_type,total_consumption,idle_time_post_charge,state_of_charger_upon_arrival,state_of_charge_bin,is_new,Id
1676,06/04/2024,12:45 PM,Tuesday,2,12:00 pm,45810,9649,5.75,125.47,Residential,14.37,158,0.2,0.2,TRUE,842
3170,06/04/2024,1:32 PM,Tuesday,2,1:00 pm,29924,9434,4.7,50.66,Residential,11.76,5,0.2,0.2,TRUE,1910
1586,06/05/2024,8:59 AM,Wednesday,3,8:00 am,60012,3038,4.49,200.02,Commercial,11.23,336,0.2,0.2,FALSE,267
1620,06/05/2024,5:17 AM,Wednesday,3,5:00 am,24007,5690,6.34,19.17,Truck,15.84,116,0.2,0.2,TRUE,1939
1226,06/06/2024,6:09 PM,Thursday,4,6:00 pm,11910,6638,3.42,244.36,Residential,8.55,154,0.2,0.2,FALSE,869
1706,06/06/2024,12:57 PM,Thursday,4,12:00 pm,27923,9649,6.67,35.19,Commercial,16.67,360,0.2,0.2,FALSE,1637
4611,06/06/2024,12:45 AM,Thursday,4,12:00 am,29924,7397,3.6,79.12,Residential,9,95,0.2,0.2,FALSE,1620
7706,06/06/2024,9:27 PM,Thursday,4,9:00 pm,84846,7131,6.19,87.36,Commercial,15.48,73,0.2,0.2,FALSE,1941
7707,06/06/2024,8:32 PM,Thursday,4,8:00 pm,37108,3038,3.58,95.41,Residential,8.95,105,0.2,0.2,FALSE,2087
1196,06/06/2024,11:47 PM,Thursday,4,11:00 pm,61014,5690,4.63,45.23,Commercial,11.57,103,0.2,0.2,FALSE,2421
409,06/07/2024,5:47 AM,Friday,5,5:00 am,71744,4925,3.21,118.08,Residential,8.02,181,0.2,0.2,FALSE,913
6660,06/07/2024,9:19 AM,Friday,5,9:00 am,73370,1748,4.96,59.37,Commercial,12.39,19,0.2,0.2,FALSE,1693
1437,06/08/2024,6:50 PM,Saturday,6,6:00 pm,24007,6638,2.71,54.86,Residential,6.77,32,0.2,0.2,FALSE,2032
154,06/09/2024,11:50 AM,Sunday,7,11:00 am,91712,7851,7.74,10.83,Commercial,19.34,257,0.2,0.2,FALSE,921
719,06/09/2024,10:30 PM,Sunday,7,10:00 pm,24007,6638,2.23,258.37,Commercial,5.59,147,0.2,0.2,FALSE,1136
1411,06/09/2024,5:01 AM,Sunday,7,5:00 am,75193,5690,4.67,180.89,Commercial,11.68,302,0.2,0.2,FALSE,1504
597,06/10/2024,7:33 AM,Monday,1,7:00 am,22145,5690,7.06,259.26,Commercial,17.65,297,0.2,0.2,TRUE,359
929,06/10/2024,6:20 PM,Monday,1,6:00 pm,78943,4925,7.54,212.58,Residential,18.86,237,0.2,0.2,FALSE,1069
6272,06/10/2024,11:21 PM,Monday,1,11:00 pm,61014,7397,2.92,81.24,Residential,7.31,110,0.2,0.2,TRUE,1652
228,06/11/2024,2:02 PM,Tuesday,2,2:00 pm,54686,7131,2.87,21.58,Residential,7.17,117,0.2,0.2,TRUE,977
5874,06/11/2024,12:59 AM,Tuesday,2,12:00 am,61014,1748,5.51,85.43,Residential,13.77,113,0.2,0.2,FALSE,2419
9066,06/11/2024,5:46 PM,Tuesday,2,5:00 pm,45810,7397,4.3,15.33,Truck,10.74,63,0.2,0.2,FALSE,2638
96,06/12/2024,5:13 PM,Wednesday,3,5:00 pm,29924,9649,3.02,24.87,Residential,7.56,53,0.2,0.2,FALSE,972
3378,06/12/2024,1:54 AM,Wednesday,3,1:00 am,73370,7397,5.03,20.82,Commercial,12.57,99,0.2,0.2,FALSE,2716
1104,6/13/2024,12:58 PM,Thursday,4,12:00 pm,11910,7131,6.98,269.16,Truck,17.44,270,0.2,0.2,TRUE,412
1447,6/13/2024,11:38 PM,Thursday,4,11:00 pm,77497,9434,4.59,61.19,Commercial,11.48,276,0.2,0.2,FALSE,1070
8453,6/13/2024,10:29 PM,Thursday,4,10:00 pm,17306,9434,3.64,19.32,Commercial,9.09,70,0.2,0.2,FALSE,1696
7779,6/13/2024,10:58 PM,Thursday,4,10:00 pm,29924,2365,3.26,16.41,Commercial,8.15,17,0.2,0.2,FALSE,1998
5524,6/13/2024,12:03 PM,Thursday,4,12:00 pm,79868,2365,3.73,86.23,Taxi,9.32,41,0.2,0.2,FALSE,2524
1199,6/14/2024,6:25 PM,Friday,5,6:00 pm,45810,5690,7.69,178.72,Residential,19.23,321,0.2,0.2,TRUE,58
1256,6/14/2024,5:39 PM,Friday,5,5:00 pm,21854,7397,5.58,76.36,Residential,13.96,324,0.2,0.2,FALSE,526
416,6/14/2024,9:08 PM,Friday,5,9:00 pm,37108,7131,6.53,268.91,Commercial,16.34,345,0.2,0.2,FALSE,909
6971,6/14/2024,3:19 AM,Friday,5,3:00 am,64799,1748,3.11,34.74,Commercial,7.77,62,0.2,0.2,FALSE,2067
5689,6/14/2024,4:39 PM,Friday,5,4:00 pm,45810,3038,5.47,99.04,Commercial,13.68,105,0.2,0.2,FALSE,2082
6601,6/14/2024,1:13 AM,Friday,5,1:00 am,29924,7131,7.42,75.1,Commercial,18.55,83,0.2,0.2,FALSE,2170
7607,6/15/2024,2:08 AM,Saturday,6,2:00 am,64799,3038,6.63,29.38,Commercial,16.56,46,0.2,0.2,FALSE,1822
879,6/16/2024,10:17 PM,Sunday,7,10:00 pm,22145,4925,3.94,78.81,Residential,9.85,194,0.2,0.2,FALSE,527
1472,6/16/2024,8:53 AM,Sunday,7,8:00 am,60012,9649,5.99,8.68,Residential,14.99,22,0.2,0.2,FALSE,679
6334,6/16/2024,6:56 PM,Sunday,7,6:00 pm,84846,7131,5.92,71.12,Residential,14.79,26,0.2,0.2,TRUE,1545
8179,6/16/2024,10:37 AM,Sunday,7,10:00 am,61014,5690,4.75,38.59,Commercial,11.87,81,0.2,0.2,FALSE,1586
1670,6/17/2024,6:20 PM,Monday,1,6:00 pm,64860,5690,2.25,181.06,Residential,5.62,310,0.2,0.2,TRUE,59
1145,6/17/2024,1:47 PM,Monday,1,1:00 pm,27923,4925,5,14.16,Residential,12.49,96,0.2,0.2,FALSE,104
1018,6/17/2024,6:06 PM,Monday,1,6:00 pm,78943,4925,3.63,95.28,Commercial,9.08,166,0.2,0.2,FALSE,122
102,6/17/2024,9:19 PM,Monday,1,9:00 pm,55611,9649,8,102.49,Residential,20,40,0.2,0.2,TRUE,528
6923,6/17/2024,12:56 PM,Monday,1,12:00 pm,84846,3038,2.62,61.21,Residential,6.54,9,0.2,0.2,FALSE,1754
1652,6/18/2024,9:17 PM,Tuesday,2,9:00 pm,37108,7397,6.51,297.13,Residential,16.27,113,0.2,0.2,FALSE,1633
6457,6/18/2024,4:37 PM,Tuesday,2,4:00 pm,45810,7397,7.72,29.14,Commercial,19.31,29,0.2,0.2,FALSE,2086
5098,6/19/2024,8:21 PM,Wednesday,3,8:00 pm,61014,1748,5.05,81.84,Residential,12.62,80,0.2,0.2,FALSE,1532
9860,6/19/2024,7:43 PM,Wednesday,3,7:00 pm,73370,7131,7.97,82.98,Truck,19.92,47,0.2,0.2,FALSE,1978
8266,6/19/2024,10:27 AM,Wednesday,3,10:00 am,84846,5690,5.26,51.41,Residential,13.15,18,0.2,0.2,FALSE,2452
1623,6/20/2024,12:14 PM,Thursday,4,12:00 pm,30274,7851,6.67,288.37,Residential,16.68,236,0.2,0.2,FALSE,1738
1004,6/20/2024,8:27 PM,Thursday,4,8:00 pm,24007,3038,5.77,127.4,Truck,14.43,17,0.2,0.2,FALSE,784
2468,6/20/2024,7:05 AM,Thursday,4,7:00 am,24007,9434,4.03,11.77,Truck,10.08,40,0.2,0.2,FALSE,1744
8250,6/20/2024,9:26 PM,Thursday,4,9:00 pm,17306,7397,5.15,23.34,Taxi,12.87,58,0.2,0.2,FALSE,2424
7586,6/21/2024,10:01 PM,Friday,5,10:00 pm,29924,7397,5.48,72.59,Commercial,13.71,13,0.2,0.2,FALSE,1549
7761,6/21/2024,1:39 AM,Friday,5,1:00 am,79868,5690,6.37,48.8,Residential,15.93,70,0.2,0.2,FALSE,1889
4735,6/21/2024,11:39 AM,Friday,5,11:00 am,45810,7131,4.9,54.23,Commercial,12.24,119,0.2,0.2,TRUE,2042
6587,6/21/2024,2:02 AM,Friday,5,2:00 am,84846,7577,7.14,47.9,Truck,17.85,38,0.2,0.2,FALSE,2677
3125,6/22/2024,12:49 AM,Saturday,6,12:00 am,73370,7397,4.18,29.11,Truck,10.44,113,0.2,0.2,FALSE,2029
9899,6/22/2024,7:28 AM,Saturday,6,7:00 am,45810,2365,7.85,91.42,Residential,19.64,60,0.2,0.2,FALSE,2433
716,6/23/2024,6:18 AM,Sunday,7,6:00 am,37108,3038,5.25,88.2,Residential,13.13,113,0.2,0.2,FALSE,7
1500,6/23/2024,9:38 AM,Sunday,7,9:00 am,23092,4925,4.56,78.8,Commercial,11.4,318,0.2,0.2,FALSE,135
4003,6/23/2024,11:12 AM,Sunday,7,11:00 am,64799,6638,5.35,73.24,Residential,13.38,9,0.2,0.2,FALSE,1700
8933,6/23/2024,4:52 AM,Sunday,7,4:00 am,84846,1748,3.66,21.79,Residential,9.16,21,0.2,0.2,FALSE,2210
9120,6/23/2024,5:13 PM,Sunday,7,5:00 pm,79868,1748,3.15,60.11,Residential,7.88,25,0.2,0.2,FALSE,2551
3171,6/23/2024,1:40 PM,Sunday,7,1:00 pm,45810,6638,2.47,85.65,Residential,6.18,68,0.2,0.2,FALSE,2578
1853,6/24/2024,1:52 PM,Monday,1,1:00 pm,45810,7131,7.22,13.49,Commercial,18.06,65,0.2,0.2,FALSE,1638
8266,6/25/2024,5:45 PM,Tuesday,2,5:00 pm,64799,7397,8,50.52,Residential,19.99,7,0.2,0.2,TRUE,1533
7481,6/25/2024,7:57 AM,Tuesday,2,7:00 am,37108,7397,2.12,85.67,Residential,5.29,45,0.2,0.2,FALSE,2496
1704,6/26/2024,12:37 AM,Wednesday,3,12:00 am,65351,6638,4.8,111.62,Commercial,12,328,0.2,0.2,TRUE,948
855,6/26/2024,9:10 PM,Wednesday,3,9:00 pm,27923,7577,2.74,139.3,Residential,6.85,312,0.2,0.2,FALSE,997
54,6/26/2024,1:53 PM,Wednesday,3,1:00 pm,21854,7851,6.05,65.12,Residential,15.12,327,0.2,0.2,FALSE,232
7173,6/26/2024,10:11 PM,Wednesday,3,10:00 pm,61014,7131,5.85,50.12,Residential,14.63,71,0.2,0.2,FALSE,1623
2032,6/26/2024,10:39 PM,Wednesday,3,10:00 pm,17306,2365,6.79,27.89,Residential,16.98,108,0.2,0.2,FALSE,2309
2525,6/27/2024,4:58 AM,Thursday,4,4:00 am,84846,9434,7.35,33.33,Truck,18.39,66,0.2,0.2,FALSE,1594
5462,6/27/2024,2:51 AM,Thursday,4,2:00 am,79868,7397,5.97,32.8,Commercial,14.93,120,0.2,0.2,TRUE,1611
4161,6/27/2024,8:38 AM,Thursday,4,8:00 am,24007,7397,5.85,57.85,Residential,14.63,103,0.2,0.2,FALSE,1815
9323,6/27/2024,3:58 AM,Thursday,4,3:00 am,29924,6638,6.53,13.18,Residential,16.34,117,0.2,0.2,FALSE,1957
1887,6/28/2024,9:58 AM,Friday,5,9:00 am,45810,1748,2.34,55.69,Residential,5.86,70,0.2,0.2,FALSE,2704
1506,6/29/2024,4:42 AM,Saturday,6,4:00 am,65351,2364,2.02,246.81,Residential,5.05,36,0.2,0.2,FALSE,1404
9562,6/29/2024,3:20 PM,Saturday,6,3:00 pm,17306,7131,2.98,27.95,Commercial,7.46,25,0.2,0.2,FALSE,2595
238,6/30/2024,6:36 AM,Sunday,7,6:00 am,22145,7577,7.94,211.04,Commercial,19.84,33,0.2,0.2,FALSE,614
1329,6/30/2024,12:45 PM,Sunday,7,12:00 pm,83893,9649,2.97,76.04,Residential,7.42,257,0.2,0.2,FALSE,708
1715,6/30/2024,8:03 AM,Sunday,7,8:00 am,79868,5690,4.85,86.14,Commercial,12.12,56,0.2,0.2,FALSE,1849
5749,6/30/2024,6:17 AM,Sunday,7,6:00 am,61014,7131,7.42,23.53,Commercial,18.54,118,0.2,0.2,FALSE,1919
3563,07/01/2024,10:28 AM,Monday,1,10:00 am,84846,5690,6.91,87.51,Residential,17.29,77,0.2,0.2,FALSE,1976
3866,07/01/2024,12:59 PM,Monday,1,12:00 pm,84846,7397,5.17,80.06,Residential,12.93,7,0.2,0.2,FALSE,2399
1298,07/02/2024,1:48 AM,Tuesday,2,1:00 am,75193,9434,7.86,106.48,Residential,19.64,58,0.2,0.2,TRUE,1052
8972,07/02/2024,8:36 PM,Tuesday,2,8:00 pm,61014,7131,7.72,69.54,Residential,19.3,96,0.2,0.2,TRUE,2431
732,07/03/2024,7:29 PM,Wednesday,3,7:00 pm,71744,6638,7.41,115.01,Residential,18.52,43,0.2,0.2,FALSE,1013
5264,07/03/2024,5:19 PM,Wednesday,3,5:00 pm,24007,7577,5.68,18.03,Truck,14.21,23,0.2,0.2,FALSE,2330
996,07/04/2024,2:41 PM,Thursday,4,2:00 pm,27923,7397,3.12,249.33,Commercial,7.79,135,0.2,0.2,FALSE,726
1992,07/04/2024,11:41 PM,Thursday,4,11:00 pm,17306,3038,7.85,57.33,Commercial,19.62,19,0.2,0.2,FALSE,2063
9913,07/04/2024,6:31 AM,Thursday,4,6:00 am,84846,1748,3.37,33.85,Residential,8.42,16,0.2,0.2,FALSE,2091
7433,07/04/2024,6:06 PM,Thursday,4,6:00 pm,79868,7397,3.44,53.19,Commercial,8.59,51,0.2,0.2,FALSE,2124
642,07/05/2024,9:46 PM,Friday,5,9:00 pm,45810,7131,3.6,59.3,Commercial,8.99,213,0.2,0.2,FALSE,1440
4003,07/05/2024,6:54 PM,Friday,5,6:00 pm,37108,7577,6.37,10.13,Commercial,15.94,34,0.2,0.2,FALSE,2592
8097,07/06/2024,8:51 PM,Saturday,6,8:00 pm,29924,5690,2.54,37.34,Commercial,6.35,64,0.2,0.2,FALSE,2566
364,07/07/2024,2:44 AM,Sunday,7,2:00 am,21854,4925,4.98,97.63,Residential,12.44,77,0.2,0.2,FALSE,1585
6976,07/08/2024,8:53 PM,Monday,1,8:00 pm,61014,9434,5.39,36.41,Residential,13.48,55,0.2,0.2,FALSE,1812
6614,07/08/2024,1:41 PM,Monday,1,1:00 pm,73370,7577,4.07,73.89,Taxi,10.18,12,0.2,0.2,FALSE,2324
6549,07/08/2024,3:47 PM,Monday,1,3:00 pm,84846,9434,2.36,55.37,Truck,5.89,108,0.2,0.2,FALSE,2343
1497,07/09/2024,5:13 AM,Tuesday,2,5:00 am,24007,6638,3.95,112.13,Residential,9.88,126,0.2,0.2,FALSE,552
2190,07/09/2024,10:14 PM,Tuesday,2,10:00 pm,24007,2365,5.88,93.79,Residential,14.71,44,0.2,0.2,FALSE,1599
4566,07/09/2024,5:51 PM,Tuesday,2,5:00 pm,37108,1748,4.71,85.82,Residential,11.78,76,0.2,0.2,FALSE,2354
643,07/10/2024,3:48 AM,Wednesday,3,3:00 am,27923,5690,5.1,173.61,Truck,12.76,114,0.2,0.2,FALSE,454
9764,07/10/2024,6:14 AM,Wednesday,3,6:00 am,64799,9434,7.24,11.62,Residential,18.11,115,0.2,0.2,FALSE,1779
8248,07/10/2024,9:40 AM,Wednesday,3,9:00 am,37108,2365,5.84,55.45,Residential,14.6,93,0.51,0.5,FALSE,1797
6975,07/10/2024,7:20 AM,Wednesday,3,7:00 am,24007,2365,4.57,13.99,Commercial,11.43,81,0.28,0.2,TRUE,1947
2560,07/11/2024,11:32 AM,Thursday,4,11:00 am,61014,3038,2.22,95.16,Commercial,5.55,86,0.21,0.2,FALSE,1917
5011,07/12/2024,9:44 PM,Friday,5,9:00 pm,37108,7397,5.57,95.18,Truck,13.92,81,0.16,0.1,TRUE,2001
8598,07/12/2024,6:12 AM,Friday,5,6:00 am,73370,3038,5.25,44.56,Residential,13.12,112,0.22,0.2,FALSE,2155
3233,07/12/2024,9:29 AM,Friday,5,9:00 am,73370,9434,4.33,86.93,Commercial,10.82,55,0.52,0.5,FALSE,2242
965,7/13/2024,6:47 PM,Saturday,6,6:00 pm,24007,7577,7.24,162.6,Residential,18.11,70,0.34,0.3,FALSE,1341
943,7/13/2024,1:48 PM,Saturday,6,1:00 pm,78943,7577,4.45,9.21,Residential,11.12,17,0.09,0,FALSE,281
125,7/13/2024,10:26 PM,Saturday,6,10:00 pm,37108,7397,3.96,62.11,Residential,9.91,167,0.39,0.3,FALSE,1009
9018,7/13/2024,10:17 PM,Saturday,6,10:00 pm,64799,7397,5.45,95.51,Commercial,13.63,20,0.64,0.6,FALSE,1760
3805,7/13/2024,2:26 AM,Saturday,6,2:00 am,29924,3038,5.48,43.86,Residential,13.69,38,0.85,0.8,TRUE,1789
3207,7/13/2024,12:26 AM,Saturday,6,12:00 am,64799,6638,5.15,79.89,Commercial,12.87,16,0.78,0.7,FALSE,2119
884,7/14/2024,1:28 AM,Sunday,7,1:00 am,75193,7131,4.92,263.03,Commercial,12.29,249,0.38,0.3,FALSE,99
1429,7/14/2024,8:49 PM,Sunday,7,8:00 pm,90960,2364,7.92,37.71,Commercial,19.81,115,0.48,0.4,FALSE,1789
5300,7/14/2024,3:48 AM,Sunday,7,3:00 am,84846,7397,2.38,59.74,Residential,5.94,17,0.5,0.4,FALSE,1800
9071,7/14/2024,5:46 AM,Sunday,7,5:00 am,45810,7131,4.42,13.73,Residential,11.06,37,0.23,0.2,TRUE,1979
5283,7/14/2024,3:43 AM,Sunday,7,3:00 am,37108,7577,2.97,73.93,Residential,7.43,86,0.9,0.9,FALSE,2314
8820,7/14/2024,6:38 AM,Sunday,7,6:00 am,37108,7577,3.85,55.98,Commercial,9.62,53,0.24,0.2,FALSE,2501
105,7/15/2024,11:48 AM,Monday,1,11:00 am,22145,4925,2.08,237.08,Commercial,5.2,162,0.24,0.2,FALSE,366
895,7/15/2024,5:32 AM,Monday,1,5:00 am,67418,9649,4.38,158.81,Residential,10.95,302,0.92,0.9,FALSE,1802
4105,7/16/2024,1:29 PM,Tuesday,2,1:00 pm,84846,7397,7.79,90.21,Residential,19.47,77,0.95,0.9,FALSE,1730
577,7/17/2024,12:20 AM,Wednesday,3,12:00 am,84846,7397,6.27,4.32,Commercial,15.68,310,0.53,0.5,FALSE,1292
176,7/17/2024,7:02 PM,Wednesday,3,7:00 pm,79868,2364,2.45,64.28,Commercial,6.12,247,0.07,0,FALSE,1553
8623,7/17/2024,10:12 AM,Wednesday,3,10:00 am,37108,7397,5.95,75.1,Commercial,14.87,39,0.52,0.5,FALSE,1790
898,7/18/2024,7:57 AM,Thursday,4,7:00 am,17306,7577,5.62,214.27,Residential,14.04,99,0.16,0.1,FALSE,676
32,7/18/2024,6:23 PM,Thursday,4,6:00 pm,91712,7397,2.03,192.52,Taxi,5.07,239,0.94,0.9,FALSE,718
1588,7/18/2024,12:37 AM,Thursday,4,12:00 am,83893,2364,2.51,20.62,Residential,6.28,126,0.33,0.3,FALSE,462
3369,7/18/2024,3:30 AM,Thursday,4,3:00 am,37108,2365,7.42,23.3,Commercial,18.55,75,0.03,0,FALSE,1659
2768,7/18/2024,4:02 PM,Thursday,4,4:00 pm,61014,7577,3.74,22.63,Residential,9.34,12,0.31,0.3,FALSE,2165
1579,7/19/2024,9:28 PM,Friday,5,9:00 pm,11910,9649,7.92,179.59,Residential,19.81,34,0.94,0.9,FALSE,63
216,7/20/2024,4:40 PM,Saturday,6,4:00 pm,45810,7131,2.02,1.43,Truck,5.05,48,0.18,0.1,FALSE,1021
407,7/20/2024,12:00 PM,Saturday,6,12:00 pm,79868,6638,5.89,112.56,Commercial,14.73,96,0.73,0.7,FALSE,307
1126,7/20/2024,9:26 AM,Saturday,6,9:00 am,64860,7851,5.63,184.02,Residential,14.08,165,0.96,0.9,TRUE,313
9013,7/20/2024,1:45 AM,Saturday,6,1:00 am,79868,7397,5.99,95.96,Truck,14.97,23,0.84,0.8,FALSE,1629
1743,7/21/2024,4:01 AM,Sunday,7,4:00 am,91712,6638,4.18,136.8,Commercial,10.45,1,0.73,0.7,FALSE,839
4979,7/21/2024,3:11 AM,Sunday,7,3:00 am,37108,1748,7.11,37.04,Truck,17.77,24,0.89,0.8,TRUE,1844
2709,7/21/2024,4:19 AM,Sunday,7,4:00 am,61014,7131,7.47,60.89,Residential,18.67,115,0.18,0.1,FALSE,2295
1795,7/22/2024,2:26 AM,Monday,1,2:00 am,64799,4925,7.86,160.56,Commercial,19.64,251,0.22,0.2,FALSE,1656
3930,7/22/2024,8:23 PM,Monday,1,8:00 pm,61014,2365,3.08,85.63,Residential,7.71,68,0.82,0.8,FALSE,1848
2210,7/22/2024,1:26 AM,Monday,1,1:00 am,64799,7397,4.59,63.3,Commercial,11.47,44,0.56,0.5,FALSE,2019
7741,7/22/2024,7:39 AM,Monday,1,7:00 am,79868,6638,6.87,60.82,Residential,17.18,100,0.17,0.1,FALSE,2064
1222,7/23/2024,12:49 PM,Tuesday,2,12:00 pm,79868,9649,3.15,129.85,Commercial,7.87,69,0.9,0.9,FALSE,516
8011,7/23/2024,10:17 AM,Tuesday,2,10:00 am,64799,7131,7.68,14.18,Residential,19.21,76,0.95,0.9,FALSE,2427
485,7/24/2024,4:47 AM,Wednesday,3,4:00 am,75193,5690,4.64,153.08,Commercial,11.59,28,0.67,0.6,FALSE,369
41,7/24/2024,5:10 AM,Wednesday,3,5:00 am,79868,4925,2.42,65.75,Residential,6.06,152,0.1,0.1,FALSE,152
6549,7/24/2024,10:22 PM,Wednesday,3,10:00 pm,17306,3038,4.08,70.18,Residential,10.19,112,0.95,0.9,FALSE,2456
8336,7/24/2024,7:52 AM,Wednesday,3,7:00 am,64799,7397,2.24,91.71,Residential,5.61,89,0.1,0.1,TRUE,2652
1620,7/25/2024,9:25 AM,Thursday,4,9:00 am,21854,9649,4.02,64.26,Commercial,10.06,112,0.25,0.2,FALSE,613
4851,7/25/2024,12:16 PM,Thursday,4,12:00 pm,37108,7397,2.35,27.43,Residential,5.89,59,0.28,0.2,FALSE,2221
101,7/26/2024,10:36 PM,Friday,5,10:00 pm,23092,2364,6.94,280.77,Truck,17.35,240,0.85,0.8,TRUE,809
6796,7/26/2024,1:02 PM,Friday,5,1:00 pm,73370,6638,3.24,99.92,Residential,8.1,109,0.79,0.7,FALSE,1968
8715,7/26/2024,5:58 PM,Friday,5,5:00 pm,29924,7131,4.43,81.25,Commercial,11.07,90,0.95,0.9,FALSE,2114
7928,7/26/2024,5:48 PM,Friday,5,5:00 pm,79868,3038,6.47,97.31,Commercial,16.19,9,0.95,0.9,FALSE,2481
9877,7/27/2024,6:44 PM,Saturday,6,6:00 pm,45810,7131,2.51,24.81,Residential,6.29,15,0.34,0.3,FALSE,2570
4124,7/28/2024,5:05 AM,Sunday,7,5:00 am,29924,5690,3.17,90.96,Residential,7.92,96,0.1,0.1,TRUE,2396
7067,7/28/2024,12:52 AM,Sunday,7,12:00 am,24007,7397,7.35,70.44,Commercial,18.37,9,0.51,0.5,FALSE,2435
8669,7/28/2024,4:15 PM,Sunday,7,4:00 pm,29924,7397,3.32,78.93,Truck,8.31,75,0.46,0.4,FALSE,2728
1496,7/29/2024,12:22 PM,Monday,1,12:00 pm,79868,7131,4.2,237.26,Residential,10.51,156,0.07,0,FALSE,801
6887,7/29/2024,11:38 PM,Monday,1,11:00 pm,45810,1748,7.67,42.28,Commercial,19.18,93,0.82,0.8,FALSE,2060
764,7/30/2024,10:56 PM,Tuesday,2,10:00 pm,71744,6638,6.21,82.24,Truck,15.52,234,0.03,0,TRUE,756
1234,7/30/2024,5:07 AM,Tuesday,2,5:00 am,91712,3038,3.44,280.69,Commercial,8.61,181,0.89,0.8,FALSE,672
1681,08/01/2024,3:24 AM,Thursday,4,3:00 am,79868,7397,7.86,193.44,Residential,19.64,334,0.87,0.8,FALSE,113
503,08/01/2024,1:57 PM,Thursday,4,1:00 pm,75193,7577,7.11,226.22,Commercial,17.77,8,0.98,0.9,FALSE,352
4463,08/01/2024,7:06 AM,Thursday,4,7:00 am,73370,2365,6.77,76.75,Residential,16.92,73,0.29,0.2,FALSE,1658
1106,08/02/2024,7:01 AM,Friday,5,7:00 am,23092,7577,6.25,46.35,Residential,15.62,141,0.58,0.5,FALSE,442
1051,08/02/2024,4:21 AM,Friday,5,4:00 am,79868,7577,3.71,82.67,Residential,9.28,314,0.5,0.4,TRUE,77
7646,08/02/2024,9:10 AM,Friday,5,9:00 am,79868,1748,4.55,55.75,Commercial,11.38,83,0.27,0.2,FALSE,1590
3736,08/02/2024,1:36 PM,Friday,5,1:00 pm,64799,7577,4.93,65.29,Commercial,12.31,77,0.58,0.5,FALSE,2004
2590,08/02/2024,4:31 PM,Friday,5,4:00 pm,37108,7397,6.49,29.75,Commercial,16.22,34,0.39,0.3,TRUE,2573
5615,08/03/2024,8:00 PM,Saturday,6,8:00 pm,37108,5690,4.77,36.81,Truck,11.93,8,0.97,0.9,FALSE,1672
8058,08/03/2024,8:58 PM,Saturday,6,8:00 pm,61014,7131,6.36,99.65,Residential,15.89,29,0.04,0,TRUE,2007
8352,08/03/2024,1:11 AM,Saturday,6,1:00 am,84846,5690,3.84,53.58,Residential,9.61,44,0.91,0.9,FALSE,2161
7952,08/04/2024,10:49 PM,Sunday,7,10:00 pm,61014,2365,3.49,18.71,Commercial,8.73,8,0.31,0.3,TRUE,1614
9251,08/04/2024,12:15 PM,Sunday,7,12:00 pm,64799,7577,2.72,84.81,Commercial,6.81,9,0.14,0.1,FALSE,1759
7818,08/05/2024,1:48 AM,Monday,1,1:00 am,24007,7131,4.41,68.15,Commercial,11.03,87,0.07,0,FALSE,1593
8561,08/05/2024,2:42 AM,Monday,1,2:00 am,61014,3038,6.21,19.6,Commercial,15.53,76,0.24,0.2,TRUE,1663
4676,08/05/2024,8:31 PM,Monday,1,8:00 pm,37108,7131,3.74,18.84,Residential,9.35,89,0.78,0.7,FALSE,2352
78,08/06/2024,8:51 PM,Tuesday,2,8:00 pm,23092,2364,5.99,98.67,Residential,14.98,282,0.22,0.2,FALSE,817
8814,08/06/2024,3:55 PM,Tuesday,2,3:00 pm,45810,7397,6.53,85.04,Commercial,16.32,44,0.2,0.1,TRUE,2382
5061,08/06/2024,4:18 PM,Tuesday,2,4:00 pm,17306,9434,6.57,41.86,Residential,16.42,72,0.35,0.3,FALSE,2465
9190,08/06/2024,4:33 AM,Tuesday,2,4:00 am,45810,3038,2.64,86.56,Commercial,6.61,34,0.08,0,TRUE,2634
583,08/07/2024,10:13 AM,Wednesday,3,10:00 am,36447,3038,7.44,107.04,Residential,18.6,295,0.53,0.5,FALSE,348
1690,08/07/2024,1:50 AM,Wednesday,3,1:00 am,17306,9434,7.91,14.77,Commercial,19.77,48,0.57,0.5,TRUE,2027
2303,08/07/2024,5:54 PM,Wednesday,3,5:00 pm,73370,7397,6.35,76.21,Residential,15.89,101,0.33,0.3,FALSE,2079
587,08/08/2024,7:19 AM,Thursday,4,7:00 am,91712,9434,6.03,183.08,Commercial,15.06,342,0.96,0.9,TRUE,1231
132,08/08/2024,3:56 AM,Thursday,4,3:00 am,24007,5690,2.98,278.82,Residential,7.46,267,0.44,0.4,FALSE,1093
8561,08/08/2024,12:19 AM,Thursday,4,12:00 am,29924,7397,5.99,10.33,Residential,14.97,27,0.12,0.1,FALSE,1553
4992,08/08/2024,3:11 AM,Thursday,4,3:00 am,29924,2365,5.77,57.95,Commercial,14.42,111,0.02,0,FALSE,1814
5398,08/08/2024,7:48 PM,Thursday,4,7:00 pm,61014,7131,6.99,47.06,Commercial,17.47,91,0.15,0.1,FALSE,2313
1191,08/08/2024,7:25 AM,Thursday,4,7:00 am,73370,7397,3.38,82.6,Commercial,8.45,21,0.64,0.6,FALSE,2587
