charger_id,utilization_minutes,utilization_percent,session_duration,time_between_previous_session_minutes,NumberOfSessions,UptimeSeconds,date,id,is_queued,day_name,day_number,time,time_bin,utilization_bin,revenue_usd
4925,183,0.127083333,1096,24.61666667,1,32107,09/20/24,242,FALSE,Friday,5,4:28:11 pm,4:00 pm,140,80.93003323
4925,165,0.114583333,160,20.28333333,88,38510,09/11/2024,331,FALSE,Wednesday,3,12:24:41 am,12:00 am,60,22.02901794
7577,124,0.086111111,2237,2.2,34,26217,08/19/24,335,FALSE,Monday,1,7:44:46 pm,7:00 pm,20,66.91759836
6638,182,0.126388889,1282,0.783333333,78,27998,08/24/24,340,FALSE,Saturday,6,2:23:20 pm,2:00 pm,80,22.64098029
4925,106,0.073611111,635,0.5,89,32787,09/28/24,341,FALSE,Saturday,6,10:19:08 am,10:00 am,60,21.1662079
4925,191,0.132638889,769,0.216666667,67,36664,09/25/24,342,TRUE,Wednesday,3,11:45:13 pm,11:00 pm,40,99.70393462
7577,193,0.134027778,615,31.55,94,36372,08/29/24,346,TRUE,Thursday,4,1:11:14 am,1:00 am,80,11.4167915
6638,101,0.070138889,23,0.5,80,26714,09/05/2024,351,FALSE,Thursday,4,1:23:03 pm,1:00 pm,160,46.85205712
4925,172,0.119444444,186,0.216666667,9,32238,08/17/24,352,FALSE,Saturday,6,10:10:53 pm,10:00 pm,100,45.59650778
4925,180,0.125,260,63.88333333,87,29110,08/30/24,353,FALSE,Friday,5,7:03:16 pm,7:00 pm,160,10.08674456
7577,105,0.072916667,411,0.216666667,4,30634,08/31/24,357,FALSE,Saturday,6,10:20:32 am,10:00 am,80,23.12402281
6638,113,0.078472222,1501,78.68333333,1,24526,09/28/24,362,FALSE,Saturday,6,7:31:07 am,7:00 am,140,82.58075812
4925,122,0.084722222,1530,20.61666667,38,32510,09/01/2024,363,FALSE,Sunday,7,1:35:01 pm,1:00 pm,140,93.03427849
4925,136,0.094444444,1274,2.2,55,36029,09/08/2024,364,FALSE,Sunday,7,9:43:25 am,9:00 am,140,65.89903467
7577,184,0.127777778,1285,1.066666667,91,27697,09/06/2024,368,FALSE,Friday,5,10:46:43 am,10:00 am,40,59.73003044
6638,145,0.100694444,332,67.36666667,99,32070,09/23/24,373,FALSE,Monday,1,8:10:17 pm,8:00 pm,160,74.31137878
4925,200,0.138888889,2253,20.28333333,15,35503,10/01/2024,374,FALSE,Tuesday,2,9:44:48 am,9:00 am,120,63.5571827
4925,162,0.1125,508,31.55,54,31638,08/09/2024,375,FALSE,Friday,5,7:29:58 am,7:00 am,20,95.90094177
7577,115,0.079861111,1636,0.783333333,81,37785,08/15/24,379,FALSE,Thursday,4,9:25:37 pm,9:00 pm,120,24.88581008
6638,154,0.106944444,2852,17,72,34189,08/08/2024,384,FALSE,Thursday,4,8:10:53 am,8:00 am,140,24.7365277
4925,187,0.129861111,3231,10.53333333,27,24539,09/19/24,385,FALSE,Thursday,4,12:47:34 pm,12:00 pm,60,44.83138844
4925,128,0.088888889,660,71.76666667,45,26795,08/08/2024,386,FALSE,Thursday,4,3:04:14 pm,3:00 pm,60,6.010368926
7577,149,0.103472222,24,81.91666667,96,26324,09/01/2024,390,FALSE,Sunday,7,1:54:12 pm,1:00 pm,40,57.77950476
6638,124,0.086111111,2885,52.73333333,83,38028,09/10/2024,395,FALSE,Tuesday,2,9:52:52 am,9:00 am,40,24.53705857
4925,102,0.070833333,910,56.25,10,27177,08/01/2024,396,FALSE,Thursday,4,11:55:37 pm,11:00 pm,80,61.93373554
4925,174,0.120833333,3565,32.26666667,69,28070,08/07/2024,397,FALSE,Wednesday,3,2:26:28 am,2:00 am,80,62.24151173
7577,142,0.098611111,2172,31.13333333,44,26664,09/09/2024,401,FALSE,Monday,1,2:41:11 pm,2:00 pm,160,46.60132053
6638,155,0.107638889,2353,29.71666667,11,25729,08/19/24,406,FALSE,Monday,1,9:08:14 am,9:00 am,140,2.458712908
4925,136,0.094444444,2566,29.43333333,96,31334,08/18/24,407,FALSE,Sunday,7,10:06:28 pm,10:00 pm,20,69.66316969
4925,106,0.073611111,892,29.15,65,29777,09/24/24,408,FALSE,Tuesday,2,12:15:11 am,12:00 am,20,47.59251782
7577,115,0.079861111,479,28.01666667,99,27210,09/09/2024,412,TRUE,Monday,1,1:29:31 pm,1:00 pm,80,73.09350584
6638,111,0.077083333,2765,26.6,2,29525,09/21/24,417,TRUE,Saturday,6,9:12:47 pm,9:00 pm,60,95.05685911
4925,177,0.122916667,602,26.31666667,34,32554,08/09/2024,418,TRUE,Friday,5,2:48:11 am,2:00 am,160,4.992742964
4925,103,0.071527778,3379,26.03333333,59,32843,09/12/2024,419,TRUE,Thursday,4,6:11:24 pm,6:00 pm,20,88.64983093
7577,149,0.103472222,1715,24.9,3,37343,08/22/24,423,TRUE,Thursday,4,2:40:22 am,2:00 am,20,12.89741416
6638,151,0.104861111,339,23.48333333,15,31969,08/26/24,428,TRUE,Monday,1,6:41:49 am,6:00 am,40,38.3095198
4925,159,0.110416667,796,23.2,76,31899,08/18/24,429,TRUE,Sunday,7,7:36:08 am,7:00 am,140,69.87583857
4925,168,0.116666667,2055,22.91666667,20,33046,09/30/24,430,TRUE,Monday,1,9:18:14 am,9:00 am,100,46.19042409
7577,179,0.124305556,1521,21.76666667,9,31385,09/06/2024,434,TRUE,Friday,5,7:29:40 pm,7:00 pm,80,78.30709331
6638,121,0.084027778,1872,20.35,92,27032,08/29/24,439,TRUE,Thursday,4,3:17:28 am,3:00 am,100,66.46813972
4925,102,0.070833333,2256,20.06666667,28,37354,08/28/24,440,TRUE,Wednesday,3,8:03:25 pm,8:00 pm,120,88.53356658
4925,186,0.129166667,2893,19.78333333,89,33835,08/30/24,441,TRUE,Friday,5,7:32:02 pm,7:00 pm,120,64.56409837
7577,174,0.120833333,265,18.65,66,33095,08/31/24,445,FALSE,Saturday,6,4:51:57 pm,4:00 pm,60,8.525648243
6638,130,0.090277778,300,17.23333333,4,24738,09/17/24,450,FALSE,Tuesday,2,11:13:02 am,11:00 am,20,61.94592362
4925,140,0.097222222,1704,16.95,26,37100,09/23/24,451,FALSE,Monday,1,10:51:38 pm,10:00 pm,140,80.86586227
4925,189,0.13125,498,16.66666667,96,35292,09/22/24,452,FALSE,Sunday,7,12:58:57 pm,12:00 pm,60,20.66242719
7577,131,0.090972222,240,15.53333333,91,35119,09/12/2024,456,FALSE,Thursday,4,3:08:49 pm,3:00 pm,140,98.65054157
6638,194,0.134722222,2215,14.11666667,84,35944,08/24/24,461,FALSE,Saturday,6,10:55:17 am,10:00 am,80,76.11368878
4925,191,0.132638889,1974,13.83333333,39,38546,09/26/24,462,FALSE,Thursday,4,8:56:08 pm,8:00 pm,160,39.55286165
4925,189,0.13125,1226,13.55,15,30800,08/29/24,463,FALSE,Thursday,4,3:57:12 am,3:00 am,40,26.3205468
7577,161,0.111805556,1570,12.41666667,57,25790,09/28/24,467,FALSE,Saturday,6,7:06:28 am,7:00 am,60,84.26586825
6638,124,0.086111111,3584,11,94,25456,08/23/24,472,FALSE,Friday,5,8:02:57 am,8:00 am,40,32.93703617
4925,108,0.075,1655,10.71666667,10,37058,08/30/24,473,FALSE,Friday,5,4:18:22 pm,4:00 pm,140,73.3759433
4925,198,0.1375,428,10.43333333,44,28655,08/20/24,474,FALSE,Tuesday,2,4:54:30 am,4:00 am,80,49.35887866
7577,196,0.136111111,332,9.3,34,30495,09/10/2024,478,FALSE,Tuesday,2,1:27:21 am,1:00 am,160,42.51609328
6638,117,0.08125,1574,7.883333333,16,25409,08/29/24,483,FALSE,Thursday,4,4:25:35 am,4:00 am,140,10.32360406
4925,143,0.099305556,2166,7.6,60,35686,08/29/24,484,FALSE,Thursday,4,7:34:44 pm,7:00 pm,100,81.85736134
4925,167,0.115972222,3194,7.316666667,65,34061,09/13/24,485,FALSE,Friday,5,12:52:54 am,12:00 am,100,65.43278974
7577,133,0.092361111,492,6.183333333,21,27951,08/26/24,489,FALSE,Monday,1,10:04:01 pm,10:00 pm,120,4.368135992
6638,108,0.075,1475,4.766666667,69,37984,09/01/2024,494,FALSE,Sunday,7,6:38:30 pm,6:00 pm,160,76.38901657
4925,189,0.13125,147,4.483333333,99,33521,09/05/2024,495,FALSE,Thursday,4,1:10:09 pm,1:00 pm,120,34.35095841
4925,140,0.097222222,579,4.183333333,56,26673,08/12/2024,496,FALSE,Monday,1,11:33:14 pm,11:00 pm,120,22.64780301
7577,192,0.133333333,1880,3.05,81,33642,09/12/2024,500,FALSE,Thursday,4,2:29:26 am,2:00 am,80,45.29316251
6638,171,0.11875,2023,1.633333333,82,34465,08/18/24,505,FALSE,Sunday,7,11:40:38 am,11:00 am,140,56.37701455
4925,101,0.070138889,3471,1.35,99,35869,09/12/2024,506,FALSE,Thursday,4,6:11:55 pm,6:00 pm,100,76.35493048
4925,143,0.099305556,702,1.066666667,99,25666,08/20/24,507,FALSE,Tuesday,2,9:50:00 am,9:00 am,60,92.67781965
7577,108,0.075,1761,9.866666667,38,31108,08/28/24,511,FALSE,Wednesday,3,8:55:51 pm,8:00 pm,100,40.01341316
6638,164,0.113888889,1492,8.45,32,37330,08/13/24,516,FALSE,Tuesday,2,2:14:17 pm,2:00 pm,100,30.73515749
4925,119,0.082638889,3188,8.166666667,50,27768,08/19/24,517,TRUE,Monday,1,1:11:01 am,1:00 am,100,82.92174521
4925,168,0.116666667,396,7.883333333,73,36706,09/02/2024,518,TRUE,Monday,1,11:39:38 pm,11:00 pm,100,34.68490525
7577,119,0.082638889,3310,6.75,11,32417,09/10/2024,522,TRUE,Tuesday,2,5:05:22 am,5:00 am,160,50.50771338
6638,164,0.113888889,1722,5.333333333,58,35122,08/08/2024,527,TRUE,Thursday,4,1:40:35 pm,1:00 pm,20,47.88044457
4925,101,0.070138889,1035,5.05,37,36445,08/06/2024,528,TRUE,Tuesday,2,11:05:14 am,11:00 am,140,87.8188157
4925,167,0.115972222,3438,4.766666667,69,33801,09/05/2024,529,TRUE,Thursday,4,5:05:16 pm,5:00 pm,100,61.56881759
7577,199,0.138194444,2637,3.616666667,15,37585,09/20/24,533,TRUE,Friday,5,6:17:32 am,6:00 am,100,59.16657898
6638,136,0.094444444,878,2.2,47,30667,09/16/24,538,TRUE,Monday,1,5:19:07 pm,5:00 pm,140,54.73099324
4925,130,0.090277778,2067,1.916666667,70,35113,08/09/2024,539,TRUE,Friday,5,8:38:45 pm,8:00 pm,40,64.49750323
4925,175,0.121527778,3131,1.633333333,60,38171,09/24/24,540,FALSE,Tuesday,2,11:46:10 am,11:00 am,60,77.04426535
7577,125,0.086805556,780,31.55,55,28011,08/30/24,544,FALSE,Friday,5,8:43:15 pm,8:00 pm,40,77.86702719
6638,199,0.138194444,2397,20.28333333,24,30451,08/17/24,549,FALSE,Saturday,6,11:04:46 am,11:00 am,40,60.18261172
4925,197,0.136805556,2822,31.55,42,32084,08/14/24,550,FALSE,Wednesday,3,7:56:00 pm,7:00 pm,120,36.86448244
4925,195,0.135416667,2703,78.68333333,49,33317,08/14/24,551,FALSE,Wednesday,3,9:16:51 am,9:00 am,100,6.788838474
7577,171,0.11875,572,23.33333333,48,36074,08/04/2024,555,FALSE,Sunday,7,12:13:18 pm,12:00 pm,60,93.44979135
7577,184,0.127777778,342,17.23333333,65,36101,08/07/2024,632,FALSE,Wednesday,3,11:09:15 pm,11:00 pm,140,32.04174117
6638,166,0.115277778,3505,15.81666667,46,24646,08/11/2024,637,FALSE,Sunday,7,1:01:56 am,1:00 am,160,83.80893692
4925,138,0.095833333,1788,15.53333333,65,37195,09/06/2024,638,FALSE,Friday,5,3:40:50 am,3:00 am,120,85.30426764
4925,165,0.114583333,797,15.25,13,36254,09/12/2024,639,FALSE,Thursday,4,12:10:07 am,12:00 am,80,40.75376617
6638,111,0.077083333,181,9.583333333,90,28276,09/17/24,659,FALSE,Tuesday,2,7:55:59 am,7:00 am,120,78.39393391
4925,101,0.070138889,332,9.3,71,24095,09/05/2024,660,FALSE,Thursday,4,3:38:47 am,3:00 am,60,92.29918168
4925,150,0.104166667,3524,9.016666667,41,32777,08/28/24,661,FALSE,Wednesday,3,11:38:59 am,11:00 am,40,64.9253016
7577,166,0.115277778,958,7.883333333,83,31435,09/14/24,665,FALSE,Saturday,6,4:09:40 am,4:00 am,60,11.02365049
6638,175,0.121527778,2972,6.466666667,1,37118,08/15/24,670,FALSE,Thursday,4,12:31:18 am,12:00 am,140,3.725086761
4925,191,0.132638889,406,26.41666667,16,38137,09/09/2024,716,FALSE,Monday,1,5:10:00 pm,5:00 pm,100,45.00063022
7577,138,0.095833333,1323,30.85,22,34838,08/15/24,731,FALSE,Thursday,4,1:47:49 am,1:00 am,120,14.40288148
6638,103,0.071527778,1916,27.5,65,28413,09/21/24,736,FALSE,Saturday,6,5:52:16 pm,5:00 pm,140,38.15102871
4925,129,0.089583333,1894,23.33333333,37,24844,09/19/24,737,FALSE,Thursday,4,6:07:40 pm,6:00 pm,160,3.545142935
4925,159,0.110416667,2593,50.95,27,29066,08/14/24,738,FALSE,Wednesday,3,5:25:04 am,5:00 am,140,91.90210955
7577,134,0.093055556,2603,41.91666667,12,26514,09/23/24,742,FALSE,Monday,1,8:46:07 am,8:00 am,160,11.86147424
4925,157,0.109027778,556,29.71666667,4,24878,08/03/2024,770,FALSE,Saturday,6,3:59:12 am,3:00 am,120,73.47359232
4925,100,0.069444444,1511,29.43333333,97,27340,08/20/24,771,FALSE,Tuesday,2,8:53:52 am,8:00 am,80,59.38472191
7577,170,0.118055556,702,28.3,92,29677,09/26/24,775,FALSE,Thursday,4,6:13:45 pm,6:00 pm,160,82.39957045
6638,156,0.108333333,525,26.88333333,39,35845,08/19/24,780,TRUE,Monday,1,9:13:08 am,9:00 am,80,80.37592211
4925,129,0.089583333,2474,26.6,27,33682,08/25/24,781,TRUE,Sunday,7,3:31:25 pm,3:00 pm,20,74.01344714
4925,176,0.122222222,1059,26.31666667,8,30397,10/01/2024,782,TRUE,Tuesday,2,12:06:17 am,12:00 am,80,53.47009817
7577,128,0.088888889,1187,25.18333333,73,31063,09/07/2024,786,TRUE,Saturday,6,11:13:39 pm,11:00 pm,160,75.92117472
6638,188,0.130555556,1902,14.4,48,27003,10/01/2024,824,TRUE,Tuesday,2,12:18:37 pm,12:00 pm,80,17.86315683
4925,185,0.128472222,473,14.11666667,22,34627,09/22/24,825,TRUE,Sunday,7,3:42:20 pm,3:00 pm,80,31.87692184
6638,139,0.096527778,1522,11.28333333,67,32051,08/21/24,835,FALSE,Wednesday,3,10:19:48 am,10:00 am,160,92.62139305
4925,137,0.095138889,924,11,37,32935,08/09/2024,836,FALSE,Friday,5,2:39:09 am,2:00 am,40,84.95995797
4925,175,0.121527778,2906,10.71666667,36,30926,08/24/24,837,FALSE,Saturday,6,10:07:35 pm,10:00 pm,120,31.75757224
7577,195,0.135416667,2243,9.583333333,52,31338,08/29/24,841,FALSE,Thursday,4,3:49:17 am,3:00 am,60,80.81435395
6638,127,0.088194444,1959,8.166666667,28,28941,08/26/24,846,FALSE,Monday,1,12:34:32 pm,12:00 pm,160,89.84812667
4925,158,0.109722222,2107,7.883333333,77,25136,09/04/2024,847,FALSE,Wednesday,3,9:19:30 am,9:00 am,80,27.92271765
4925,125,0.086805556,2110,7.6,16,35514,09/16/24,848,FALSE,Monday,1,11:41:25 pm,11:00 pm,40,50.4139523
7577,167,0.115972222,1590,6.466666667,55,25755,08/15/24,852,FALSE,Thursday,4,3:49:14 am,3:00 am,120,61.27232057
4925,122,0.084722222,2014,15.53333333,90,34589,08/26/24,1002,FALSE,Monday,1,4:01:49 pm,4:00 pm,120,44.63740939
6638,105,0.072916667,1891,12.98333333,40,34990,08/15/24,1011,FALSE,Thursday,4,1:49:06 pm,1:00 pm,120,29.02376363
9434,180,0.125,3496,27.5,34,36018,08/03/2024,8,FALSE,Saturday,6,2:49:28 am,2:00 am,20,80.90339918
9434,153,0.10625,1653,10.95,93,29253,08/18/24,30,FALSE,Sunday,7,2:19:29 am,2:00 am,100,80.21518573
9434,168,0.116666667,2992,20.63333333,11,38003,09/23/24,74,FALSE,Monday,1,12:58:27 am,12:00 am,160,53.34653224
9434,159,0.110416667,904,17.51666667,8,34802,09/26/24,85,FALSE,Thursday,4,12:10:52 am,12:00 am,80,69.51591817
9434,119,0.082638889,1865,14.4,84,31429,09/05/2024,96,FALSE,Thursday,4,6:59:46 am,6:00 am,80,52.61307419
9434,104,0.072222222,1582,11.28333333,33,27419,09/29/24,107,FALSE,Sunday,7,5:03:29 pm,5:00 pm,160,69.95625777
9434,111,0.077083333,2521,28.58333333,42,34839,08/20/24,228,FALSE,Tuesday,2,8:47:04 pm,8:00 pm,60,62.88893315
9434,131,0.090972222,1244,25.46666667,67,26404,09/28/24,239,FALSE,Saturday,6,2:49:47 am,2:00 am,80,13.98465613
9434,173,0.120138889,2398,1.066666667,32,38125,08/26/24,349,FALSE,Monday,1,6:58:42 am,6:00 am,160,82.29455271
9434,139,0.096527778,986,20.28333333,24,27185,08/06/2024,360,FALSE,Tuesday,2,4:41:56 am,4:00 am,140,64.83909279
9434,176,0.122222222,274,0.216666667,57,26123,09/01/2024,371,FALSE,Sunday,7,2:04:22 am,2:00 am,60,69.81393458
9434,111,0.077083333,2701,10.66666667,93,32411,08/20/24,382,FALSE,Tuesday,2,5:11:28 pm,5:00 pm,100,16.76437466
9434,181,0.125694444,2882,10.25,51,37208,09/13/24,393,FALSE,Friday,5,6:00:07 am,6:00 am,60,12.53380369
9434,123,0.085416667,3220,30.28333333,72,28794,08/14/24,404,TRUE,Wednesday,3,6:45:43 pm,6:00 pm,140,62.9826706
9434,107,0.074305556,1959,27.16666667,49,30434,08/12/2024,415,TRUE,Monday,1,9:19:04 pm,9:00 pm,100,24.9537775
9434,115,0.079861111,295,24.05,45,38586,08/13/24,426,TRUE,Tuesday,2,3:30:01 pm,3:00 pm,120,93.24892429
9434,102,0.070833333,2554,20.91666667,8,31545,09/03/2024,437,TRUE,Tuesday,2,5:44:10 am,5:00 am,40,56.05131292
9434,200,0.138888889,1190,17.8,93,24016,08/04/2024,448,TRUE,Sunday,7,6:54:12 pm,6:00 pm,80,16.36649148
9434,160,0.111111111,1959,14.68333333,28,32044,09/03/2024,459,TRUE,Tuesday,2,6:26:01 pm,6:00 pm,80,1.295330435
9434,146,0.101388889,1400,11.56666667,25,29687,09/19/24,470,TRUE,Thursday,4,7:59:12 am,7:00 am,40,91.11520481
9434,129,0.089583333,752,8.45,1,28114,08/25/24,481,TRUE,Sunday,7,7:13:19 am,7:00 am,80,31.70281474
9434,187,0.129861111,2601,5.333333333,26,36411,08/03/2024,492,TRUE,Saturday,6,6:42:47 am,6:00 am,80,59.30680405
9434,186,0.129166667,1010,2.2,1,31061,09/16/24,503,TRUE,Monday,1,5:56:15 am,5:00 am,160,69.99800997
9434,147,0.102083333,1012,9.016666667,3,24339,09/14/24,514,TRUE,Saturday,6,11:19:59 pm,11:00 pm,160,96.21988634
9434,109,0.075694444,986,5.9,38,24567,08/06/2024,525,TRUE,Tuesday,2,9:35:41 pm,9:00 pm,40,12.49514982
9434,180,0.125,455,2.766666667,85,36454,09/30/24,536,FALSE,Monday,1,1:37:08 am,1:00 am,80,88.36519012
9434,130,0.090277778,2810,63.88333333,3,30710,09/08/2024,547,FALSE,Sunday,7,4:30:49 am,4:00 am,140,42.98285133
9434,179,0.124305556,2665,16.38333333,36,28682,09/14/24,635,FALSE,Saturday,6,1:16:00 am,1:00 am,100,80.97550249
9434,109,0.075694444,3287,10.15,80,31516,08/24/24,657,FALSE,Saturday,6,9:16:32 pm,9:00 pm,80,62.99126208
9434,195,0.135416667,826,7.033333333,28,26216,09/14/24,668,FALSE,Saturday,6,9:08:29 am,9:00 am,60,29.14924564
9434,167,0.115972222,1406,20.61666667,31,29016,09/10/2024,734,FALSE,Tuesday,2,10:22:01 pm,10:00 pm,160,76.43797602
9434,128,0.088888889,409,27.45,53,24516,08/23/24,778,FALSE,Friday,5,10:51:34 am,10:00 am,80,78.04199355
9434,194,0.134722222,1450,24.33333333,27,25121,09/01/2024,789,FALSE,Sunday,7,5:35:08 am,5:00 am,20,86.53669071
9434,108,0.075,417,21.2,89,31338,09/25/24,800,FALSE,Wednesday,3,11:14:13 am,11:00 am,80,34.76694114
9434,166,0.115277778,459,14.96666667,41,32715,09/19/24,822,FALSE,Thursday,4,2:43:41 pm,2:00 pm,40,17.52891293
9434,105,0.072916667,1432,8.733333333,26,32540,09/06/2024,844,FALSE,Friday,5,4:48:17 am,4:00 am,120,9.409541073
9434,133,0.092361111,374,5.616666667,78,38336,09/27/24,855,FALSE,Friday,5,5:56:00 am,5:00 am,140,70.34761744
9434,175,0.121527778,3124,16.66666667,64,36196,08/31/24,998,FALSE,Saturday,6,5:28:53 pm,5:00 pm,40,28.13215169
2365,165,0.114583333,746,51.38333333,20,31653,08/18/24,7,FALSE,Sunday,7,10:52:22 am,10:00 am,120,93.31753245
2365,167,0.115972222,873,10.25,10,33103,09/08/2024,29,FALSE,Sunday,7,10:34:59 am,10:00 am,60,50.14643585
2365,128,0.088888889,1359,20.91666667,48,31231,09/25/24,73,FALSE,Wednesday,3,12:23:15 pm,12:00 pm,140,10.8233503
2365,192,0.133333333,513,17.8,30,36723,08/16/24,84,FALSE,Friday,5,11:04:20 am,11:00 am,120,64.17832056
2365,152,0.105555556,2554,14.68333333,21,28366,08/27/24,95,FALSE,Tuesday,2,9:10:20 am,9:00 am,100,79.73020147
2365,173,0.120138889,2398,11.56666667,40,29691,09/26/24,106,FALSE,Thursday,4,11:10:50 am,11:00 am,60,28.95575633
2365,199,0.138194444,3541,28.86666667,48,31470,09/22/24,227,FALSE,Sunday,7,5:31:20 pm,5:00 pm,100,19.05178259
2365,146,0.101388889,1106,25.75,25,35662,09/15/24,238,FALSE,Sunday,7,3:17:34 pm,3:00 pm,120,24.40270982
2365,182,0.126388889,1758,22.61666667,70,26115,09/10/2024,249,FALSE,Tuesday,2,12:35:16 pm,12:00 pm,160,1.152098804
2365,150,0.104166667,1727,1.633333333,27,25488,09/05/2024,337,FALSE,Thursday,4,11:47:55 pm,11:00 pm,120,9.409746297
2365,106,0.073611111,249,20.61666667,23,33542,09/25/24,348,FALSE,Wednesday,3,1:00:46 pm,1:00 pm,60,75.65597398
2365,125,0.086805556,2275,67.36666667,84,32112,09/11/2024,359,FALSE,Wednesday,3,4:11:58 pm,4:00 pm,120,34.17573323
2365,103,0.071527778,1462,0.5,43,27170,09/23/24,370,FALSE,Monday,1,4:11:48 am,4:00 am,160,91.81532283
2365,136,0.094444444,2743,69.43333333,49,27837,09/02/2024,381,TRUE,Monday,1,6:59:40 pm,6:00 pm,60,97.05461977
2365,136,0.094444444,1002,59.15,20,31573,08/04/2024,392,TRUE,Sunday,7,9:33:56 pm,9:00 pm,40,81.17384197
2365,102,0.070833333,1864,30.56666667,93,30535,09/02/2024,403,FALSE,Monday,1,12:05:31 pm,12:00 pm,120,98.74993123
2365,149,0.103472222,1311,27.45,37,37480,09/24/24,414,FALSE,Tuesday,2,7:15:26 pm,7:00 pm,120,73.69274981
2365,114,0.079166667,481,24.33333333,36,38033,08/28/24,425,FALSE,Wednesday,3,11:30:46 am,11:00 am,20,52.49342828
2365,117,0.08125,2870,21.2,41,35193,09/22/24,436,FALSE,Sunday,7,3:07:53 pm,3:00 pm,160,44.04030907
2365,114,0.079166667,2130,18.08333333,5,33196,09/20/24,447,FALSE,Friday,5,12:04:24 pm,12:00 pm,80,65.93727808
2365,146,0.101388889,375,14.96666667,10,26219,08/10/2024,458,FALSE,Saturday,6,6:38:07 pm,6:00 pm,100,22.12789766
2365,192,0.133333333,1657,11.85,78,24198,08/24/24,469,FALSE,Saturday,6,7:33:05 am,7:00 am,40,73.9739401
2365,126,0.0875,809,8.733333333,58,25070,09/15/24,480,FALSE,Sunday,7,9:26:01 am,9:00 am,80,12.76416539
2365,182,0.126388889,27,5.616666667,73,37484,08/18/24,491,FALSE,Sunday,7,3:04:32 pm,3:00 pm,40,81.09552809
2365,109,0.075694444,672,2.483333333,45,26403,08/29/24,502,FALSE,Thursday,4,9:37:31 pm,9:00 pm,80,46.34704697
2365,162,0.1125,1725,9.3,9,33990,08/16/24,513,FALSE,Friday,5,7:19:16 pm,7:00 pm,40,32.99505239
2365,150,0.104166667,677,6.183333333,57,35570,09/05/2024,524,FALSE,Thursday,4,5:27:44 pm,5:00 pm,140,91.19700156
2365,175,0.121527778,1020,3.05,25,37198,09/12/2024,535,FALSE,Thursday,4,11:07:36 pm,11:00 pm,160,52.9173384
2365,154,0.106944444,109,20.61666667,42,24623,08/31/24,546,FALSE,Saturday,6,10:27:33 am,10:00 am,140,53.8165772
2365,191,0.132638889,2770,12.81666667,33,26250,08/09/2024,557,FALSE,Friday,5,8:42:17 pm,8:00 pm,40,91.15239875
2365,104,0.072222222,3380,16.66666667,98,37985,08/28/24,634,FALSE,Wednesday,3,11:30:41 pm,11:00 pm,20,66.68509092
2365,141,0.097916667,1884,10.43333333,57,25747,09/25/24,656,FALSE,Wednesday,3,5:13:47 pm,5:00 pm,80,2.853422569
2365,137,0.095138889,2533,7.316666667,34,34051,09/23/24,667,FALSE,Monday,1,7:23:21 am,7:00 am,80,89.15345987
2365,169,0.117361111,2260,78.68333333,94,30975,08/06/2024,733,FALSE,Tuesday,2,10:02:05 pm,10:00 pm,120,81.99256841
2365,192,0.133333333,464,27.73333333,2,32871,08/28/24,777,FALSE,Wednesday,3,8:07:26 pm,8:00 pm,100,22.73186043
2365,188,0.130555556,578,24.61666667,17,32183,08/21/24,788,FALSE,Wednesday,3,11:03:01 pm,11:00 pm,120,89.97471041
2365,169,0.117361111,1060,9.016666667,45,37532,08/02/2024,843,FALSE,Friday,5,6:48:33 am,6:00 am,120,90.15659566
2365,169,0.117361111,1252,5.9,37,37766,08/05/2024,854,FALSE,Monday,1,5:58:19 am,5:00 am,100,84.14084717
2365,100,0.069444444,2201,16.95,45,29632,09/16/24,997,TRUE,Monday,1,12:50:04 am,12:00 am,60,54.81391678
9434,151,0.104861111,1690,20.61666667,49,28338,08/04/2024,6,TRUE,Sunday,7,9:02:47 pm,9:00 pm,140,78.78095754
9434,131,0.090972222,2460,69.43333333,82,33040,09/03/2024,17,TRUE,Tuesday,2,2:33:24 pm,2:00 pm,60,82.19589277
9434,193,0.134027778,354,59.15,10,26147,08/24/24,28,TRUE,Saturday,6,9:07:26 am,9:00 am,160,91.88881965
9434,188,0.130555556,2652,27.45,11,27161,10/01/2024,50,TRUE,Tuesday,2,6:03:23 am,6:00 am,120,61.71052795
9434,196,0.136111111,798,21.2,13,34966,09/26/24,72,TRUE,Thursday,4,8:58:25 pm,8:00 pm,160,44.71685899
9434,117,0.08125,2183,18.08333333,90,26389,09/11/2024,83,TRUE,Wednesday,3,6:33:11 pm,6:00 pm,140,94.26391843
9434,178,0.123611111,639,14.96666667,72,34954,09/27/24,94,TRUE,Friday,5,9:59:26 am,9:00 am,80,11.62133391
9434,157,0.109027778,2901,11.85,13,37273,09/18/24,105,TRUE,Wednesday,3,1:16:19 pm,1:00 pm,20,71.44794283
9434,149,0.103472222,864,29.15,6,37315,09/07/2024,226,TRUE,Saturday,6,7:36:25 am,7:00 am,80,10.79334018
9434,140,0.097222222,3079,26.03333333,81,29564,09/15/24,237,TRUE,Sunday,7,3:35:43 am,3:00 am,120,40.9644964
9434,189,0.13125,3276,1.916666667,26,31963,09/17/24,336,TRUE,Tuesday,2,12:58:34 pm,12:00 pm,120,38.46693325
9434,170,0.118055556,2591,78.68333333,7,37745,08/18/24,347,FALSE,Sunday,7,4:53:33 pm,4:00 pm,140,3.034823832
