id,charger_id,date,ticket_type,support_tickets
609,9434,2024-09-20,Hardware Malfunction,8
610,9434,2024-10-10,Hardware Malfunction,7
611,2365,2024-08-01,Hardware Malfunction,11
612,2365,2024-08-15,Hardware Malfunction,8
613,2365,2024-09-05,Hardware Malfunction,12
614,2365,2024-09-20,Hardware Malfunction,5
615,2365,2024-10-10,Hardware Malfunction,7
616,6638,2024-08-01,Hardware Malfunction,8
617,6638,2024-08-15,Hardware Malfunction,12
618,6638,2024-09-05,Hardware Malfunction,7
619,6638,2024-09-20,Hardware Malfunction,7
620,6638,2024-10-10,Hardware Malfunction,9
621,3038,2024-08-01,Hardware Malfunction,0
622,3038,2024-08-15,Hardware Malfunction,3
623,3038,2024-09-05,Hardware Malfunction,0
624,3038,2024-09-20,Hardware Malfunction,10
625,3038,2024-10-10,Hardware Malfunction,14
626,8601,2024-08-01,Hardware Malfunction,12
627,8601,2024-08-15,Hardware Malfunction,5
628,8601,2024-09-05,Hardware Malfunction,11
629,8601,2024-09-20,Hardware Malfunction,3
630,8601,2024-10-10,Hardware Malfunction,2
631,7131,2024-08-01,Hardware Malfunction,4
632,7131,2024-08-15,Hardware Malfunction,9
633,7131,2024-09-05,Hardware Malfunction,4
634,7131,2024-09-20,Hardware Malfunction,10
635,7131,2024-10-10,Hardware Malfunction,7
636,5690,2024-08-01,Hardware Malfunction,0
637,5690,2024-08-15,Hardware Malfunction,15
638,5690,2024-09-05,Hardware Malfunction,10
639,5690,2024-09-20,Hardware Malfunction,9
640,5690,2024-10-10,Hardware Malfunction,9
641,7397,2024-08-01,Hardware Malfunction,6
642,7397,2024-08-15,Hardware Malfunction,15
643,7397,2024-09-05,Hardware Malfunction,3
644,7397,2024-09-20,Hardware Malfunction,6
645,7397,2024-10-10,Hardware Malfunction,4
646,1748,2024-08-01,Hardware Malfunction,15
647,1748,2024-08-15,Hardware Malfunction,9
648,1748,2024-09-05,Hardware Malfunction,0
649,1748,2024-09-20,Hardware Malfunction,5
650,1748,2024-10-10,Hardware Malfunction,14
651,7577,2024-08-01,Hardware Malfunction,2
652,7577,2024-08-15,Hardware Malfunction,6
653,7577,2024-09-05,Hardware Malfunction,7
654,7577,2024-09-20,Hardware Malfunction,0
655,7577,2024-10-10,Hardware Malfunction,11
656,9434,2024-08-01,Hardware Malfunction,0
657,9434,2024-08-15,Hardware Malfunction,2
658,9434,2024-09-05,Hardware Malfunction,7
659,9434,2024-09-20,Hardware Malfunction,0
660,9434,2024-10-10,Hardware Malfunction,10
661,2365,2024-08-01,Hardware Malfunction,4
662,2365,2024-08-15,Hardware Malfunction,2
663,2365,2024-09-05,Hardware Malfunction,8
664,2365,2024-09-20,Hardware Malfunction,2
665,2365,2024-10-10,Hardware Malfunction,9
666,6638,2024-08-01,Hardware Malfunction,5
667,6638,2024-08-15,Hardware Malfunction,2
668,6638,2024-09-05,Hardware Malfunction,12
669,6638,2024-09-20,Hardware Malfunction,13
670,6638,2024-10-10,Hardware Malfunction,8
671,3038,2024-08-01,Hardware Malfunction,5
672,3038,2024-08-15,Hardware Malfunction,0
673,3038,2024-09-05,Hardware Malfunction,15
674,3038,2024-09-20,Hardware Malfunction,11
675,3038,2024-10-10,Hardware Malfunction,2
676,8601,2024-08-01,Hardware Malfunction,2
677,8601,2024-08-15,Hardware Malfunction,4
678,8601,2024-09-05,Hardware Malfunction,14
679,8601,2024-09-20,Hardware Malfunction,4
680,8601,2024-10-10,Hardware Malfunction,0
681,7131,2024-08-01,Hardware Malfunction,14
682,7131,2024-08-15,Hardware Malfunction,4
683,7131,2024-09-05,Hardware Malfunction,5
684,7131,2024-09-20,Hardware Malfunction,14
685,7131,2024-10-10,Hardware Malfunction,15
686,5690,2024-08-01,Hardware Malfunction,13
687,5690,2024-08-15,Hardware Malfunction,0
688,5690,2024-09-05,Hardware Malfunction,6
689,5690,2024-09-20,Hardware Malfunction,0
690,5690,2024-10-10,Hardware Malfunction,3
691,7397,2024-08-01,Hardware Malfunction,9
692,7397,2024-08-15,Hardware Malfunction,11
693,7397,2024-09-05,Hardware Malfunction,5
694,7397,2024-09-20,Hardware Malfunction,8
695,7397,2024-10-10,Hardware Malfunction,6
696,1748,2024-08-01,Hardware Malfunction,13
697,1748,2024-08-15,Hardware Malfunction,4
698,1748,2024-09-05,Hardware Malfunction,7
699,1748,2024-09-20,Hardware Malfunction,13
700,1748,2024-10-10,Hardware Malfunction,6
701,7577,2024-08-01,Hardware Malfunction,7
702,7577,2024-08-15,Hardware Malfunction,6
703,7577,2024-09-05,Hardware Malfunction,12
704,7577,2024-09-20,Hardware Malfunction,10
705,7577,2024-10-10,Hardware Malfunction,5
706,9434,2024-08-01,Hardware Malfunction,12
707,9434,2024-08-15,Hardware Malfunction,3
708,9434,2024-09-05,Hardware Malfunction,5
709,9434,2024-09-20,Hardware Malfunction,4
710,9434,2024-10-10,Hardware Malfunction,1
711,2365,2024-08-01,Hardware Malfunction,1
712,2365,2024-08-15,Hardware Malfunction,10
713,2365,2024-09-05,Hardware Malfunction,5
714,2365,2024-09-20,Hardware Malfunction,10
715,2365,2024-10-10,Hardware Malfunction,11
716,6638,2024-08-01,Hardware Malfunction,13
717,6638,2024-08-15,Hardware Malfunction,12
718,6638,2024-09-05,Hardware Malfunction,15
719,6638,2024-09-20,Hardware Malfunction,4
720,6638,2024-10-10,Hardware Malfunction,7
721,3038,2024-08-01,Hardware Malfunction,6
722,3038,2024-08-15,Hardware Malfunction,7
723,3038,2024-09-05,Hardware Malfunction,13
724,3038,2024-09-20,Hardware Malfunction,2
725,3038,2024-10-10,Hardware Malfunction,5
726,8601,2024-08-01,Hardware Malfunction,5
727,8601,2024-08-15,Hardware Malfunction,5
728,8601,2024-09-05,Hardware Malfunction,9
729,8601,2024-09-20,Hardware Malfunction,2
730,8601,2024-10-10,Hardware Malfunction,10
731,7131,2024-08-01,Hardware Malfunction,4
732,7131,2024-08-15,Hardware Malfunction,1
733,7131,2024-09-05,Hardware Malfunction,15
734,7131,2024-09-20,Hardware Malfunction,10
735,7131,2024-10-10,Hardware Malfunction,10
736,5690,2024-08-01,Hardware Malfunction,12
737,5690,2024-08-15,Hardware Malfunction,8
738,5690,2024-09-05,Hardware Malfunction,15
739,5690,2024-09-20,Hardware Malfunction,5
740,5690,2024-10-10,Hardware Malfunction,12
741,7397,2024-08-01,Hardware Malfunction,13
742,7397,2024-08-15,Hardware Malfunction,5
743,7397,2024-09-05,Hardware Malfunction,15
744,7397,2024-09-20,Hardware Malfunction,6
745,7397,2024-10-10,Hardware Malfunction,1
746,1748,2024-08-01,Hardware Malfunction,5
747,1748,2024-08-15,Hardware Malfunction,15
748,1748,2024-09-05,Hardware Malfunction,15
749,1748,2024-09-20,Hardware Malfunction,2
750,1748,2024-10-10,Hardware Malfunction,3
751,7577,2024-08-01,Hardware Malfunction,14
752,7577,2024-08-15,Hardware Malfunction,7
753,7577,2024-09-05,Hardware Malfunction,12
754,7577,2024-09-20,Hardware Malfunction,7
755,7577,2024-10-10,Hardware Malfunction,12
756,9434,2024-08-01,Hardware Malfunction,6
757,9434,2024-08-15,Hardware Malfunction,15
758,9434,2024-09-05,Hardware Malfunction,13
759,9434,2024-09-20,Hardware Malfunction,11
760,9434,2024-10-10,Hardware Malfunction,8
761,2365,2024-08-01,Hardware Malfunction,0
762,2365,2024-08-15,Hardware Malfunction,6
763,2365,2024-09-05,Hardware Malfunction,10
764,2365,2024-09-20,Hardware Malfunction,8
765,2365,2024-10-10,Hardware Malfunction,10
766,6638,2024-08-01,Hardware Malfunction,14
767,6638,2024-08-15,Hardware Malfunction,0
768,6638,2024-09-05,Hardware Malfunction,0
769,6638,2024-09-20,Hardware Malfunction,6
770,6638,2024-10-10,Hardware Malfunction,2
771,3038,2024-08-01,Hardware Malfunction,12
772,3038,2024-08-15,Hardware Malfunction,7
773,3038,2024-09-05,Hardware Malfunction,8
774,3038,2024-09-20,Hardware Malfunction,8
775,3038,2024-10-10,Hardware Malfunction,11
776,8601,2024-08-01,Hardware Malfunction,15
777,8601,2024-08-15,Hardware Malfunction,2
778,8601,2024-09-05,Hardware Malfunction,2
779,8601,2024-09-20,Hardware Malfunction,0
780,8601,2024-10-10,Hardware Malfunction,1
781,7131,2024-08-01,Hardware Malfunction,5
782,7131,2024-08-15,Hardware Malfunction,0
783,7131,2024-09-05,Hardware Malfunction,1
784,7131,2024-09-20,Hardware Malfunction,7
785,7131,2024-10-10,Hardware Malfunction,2
786,5690,2024-08-01,Hardware Malfunction,14
787,5690,2024-08-15,Hardware Malfunction,0
788,5690,2024-09-05,Hardware Malfunction,0
789,5690,2024-09-20,Hardware Malfunction,15
790,5690,2024-10-10,Hardware Malfunction,14
791,7397,2024-08-01,Hardware Malfunction,1
792,7397,2024-08-15,Hardware Malfunction,4
793,7397,2024-09-05,Hardware Malfunction,4
794,7397,2024-09-20,Hardware Malfunction,0
795,7397,2024-10-10,Hardware Malfunction,4
796,1748,2024-08-01,Hardware Malfunction,0
797,1748,2024-08-15,Hardware Malfunction,2
798,1748,2024-09-05,Hardware Malfunction,6
799,1748,2024-09-20,Hardware Malfunction,12
800,1748,2024-10-10,Hardware Malfunction,6
801,7577,2024-08-01,Hardware Malfunction,1
802,7577,2024-08-15,Hardware Malfunction,12
803,7577,2024-09-05,Hardware Malfunction,12
804,7577,2024-09-20,Hardware Malfunction,7
805,7577,2024-10-10,Hardware Malfunction,7
806,9434,2024-08-01,Hardware Malfunction,12
807,9434,2024-08-15,Hardware Malfunction,9
808,9434,2024-09-05,Hardware Malfunction,10
809,9434,2024-09-20,Hardware Malfunction,15
810,9434,2024-10-10,Hardware Malfunction,0
811,2365,2024-08-01,Hardware Malfunction,12
812,2365,2024-08-15,Hardware Malfunction,7
813,2365,2024-09-05,Hardware Malfunction,15
814,2365,2024-09-20,Hardware Malfunction,8
815,2365,2024-10-10,Hardware Malfunction,10
816,6638,2024-08-01,Hardware Malfunction,3
817,6638,2024-08-15,Hardware Malfunction,12
818,6638,2024-09-05,Hardware Malfunction,5
819,6638,2024-09-20,Hardware Malfunction,6
820,6638,2024-10-10,Hardware Malfunction,9
821,3038,2024-08-01,Hardware Malfunction,13
822,3038,2024-08-15,Hardware Malfunction,10
823,3038,2024-09-05,Hardware Malfunction,13
824,3038,2024-09-20,Hardware Malfunction,11
825,3038,2024-10-10,Hardware Malfunction,6
826,8601,2024-08-01,Hardware Malfunction,9
827,8601,2024-08-15,Hardware Malfunction,14
828,8601,2024-09-05,Hardware Malfunction,6
829,8601,2024-09-20,Hardware Malfunction,7
830,8601,2024-10-10,Hardware Malfunction,0
831,7131,2024-08-01,Hardware Malfunction,7
832,7131,2024-08-15,Hardware Malfunction,6
833,7131,2024-09-05,Hardware Malfunction,8
834,7131,2024-09-20,Hardware Malfunction,5
835,7131,2024-10-10,Hardware Malfunction,12
836,5690,2024-08-01,Hardware Malfunction,12
837,5690,2024-08-15,Hardware Malfunction,0
838,5690,2024-09-05,Hardware Malfunction,14
839,5690,2024-09-20,Hardware Malfunction,6
840,5690,2024-10-10,Hardware Malfunction,10
841,7397,2024-08-01,Hardware Malfunction,9
842,7397,2024-08-15,Hardware Malfunction,6
843,7397,2024-09-05,Hardware Malfunction,7
844,7397,2024-09-20,Hardware Malfunction,3
845,7397,2024-10-10,Hardware Malfunction,4
846,1748,2024-08-01,Hardware Malfunction,6
847,1748,2024-08-15,Hardware Malfunction,7
848,1748,2024-09-05,Hardware Malfunction,6
849,1748,2024-09-20,Hardware Malfunction,9
850,1748,2024-10-10,Hardware Malfunction,5
851,7577,2024-08-01,Hardware Malfunction,12
852,7577,2024-08-15,Hardware Malfunction,12
853,7577,2024-09-05,Hardware Malfunction,0
854,7577,2024-09-20,Hardware Malfunction,12
855,7577,2024-10-10,Hardware Malfunction,5
856,9434,2024-08-01,Hardware Malfunction,9
857,9434,2024-08-15,Hardware Malfunction,12
858,9434,2024-09-05,Hardware Malfunction,9
859,9434,2024-09-20,Hardware Malfunction,8
860,9434,2024-10-10,Hardware Malfunction,13
861,2365,2024-08-01,Hardware Malfunction,1
862,2365,2024-08-15,Hardware Malfunction,13
863,2365,2024-09-05,Hardware Malfunction,13
864,2365,2024-09-20,Hardware Malfunction,0
865,2365,2024-10-10,Hardware Malfunction,0
866,6638,2024-08-01,Hardware Malfunction,15
867,6638,2024-08-15,Hardware Malfunction,12
868,6638,2024-09-05,Hardware Malfunction,12
869,6638,2024-09-20,Hardware Malfunction,10
870,6638,2024-10-10,Hardware Malfunction,5
871,3038,2024-08-01,Hardware Malfunction,12
872,3038,2024-08-15,Hardware Malfunction,10
873,3038,2024-09-05,Hardware Malfunction,10
874,3038,2024-09-20,Hardware Malfunction,6
875,3038,2024-10-10,Hardware Malfunction,6
876,8601,2024-08-01,Hardware Malfunction,3
877,8601,2024-08-15,Hardware Malfunction,2
878,8601,2024-09-05,Hardware Malfunction,7
879,8601,2024-09-20,Hardware Malfunction,8
880,8601,2024-10-10,Hardware Malfunction,4
881,7131,2024-08-01,Hardware Malfunction,14
882,7131,2024-08-15,Hardware Malfunction,0
883,7131,2024-09-05,Hardware Malfunction,8
884,7131,2024-09-20,Hardware Malfunction,3
885,7131,2024-10-10,Hardware Malfunction,4
886,5690,2024-08-01,Hardware Malfunction,15
887,5690,2024-08-15,Hardware Malfunction,6
888,5690,2024-09-05,Hardware Malfunction,12
889,5690,2024-09-20,Hardware Malfunction,5
890,5690,2024-10-10,Hardware Malfunction,3
891,7397,2024-08-01,Hardware Malfunction,7
892,7397,2024-08-15,Hardware Malfunction,2
893,7397,2024-09-05,Hardware Malfunction,9
894,7397,2024-09-20,Hardware Malfunction,1
895,7397,2024-10-10,Hardware Malfunction,5
896,1748,2024-08-01,Hardware Malfunction,14
897,1748,2024-08-15,Hardware Malfunction,10
898,1748,2024-09-05,Hardware Malfunction,11
899,1748,2024-09-20,Hardware Malfunction,10
900,1748,2024-10-10,Hardware Malfunction,12
901,7577,2024-08-01,Hardware Malfunction,4
902,7577,2024-08-15,Hardware Malfunction,7
903,7577,2024-09-05,Hardware Malfunction,0
904,7577,2024-09-20,Hardware Malfunction,14
905,7577,2024-10-10,Hardware Malfunction,2
906,9434,2024-08-01,Hardware Malfunction,11
907,9434,2024-08-15,Hardware Malfunction,8
908,9434,2024-09-05,Hardware Malfunction,13
909,9434,2024-09-20,Hardware Malfunction,10
910,9434,2024-10-10,Hardware Malfunction,1
911,2365,2024-08-01,Hardware Malfunction,10
912,2365,2024-08-15,Hardware Malfunction,5
913,2365,2024-09-05,Hardware Malfunction,0
914,2365,2024-09-20,Hardware Malfunction,15
915,2365,2024-10-10,Hardware Malfunction,2
916,6638,2024-08-01,Hardware Malfunction,4
917,6638,2024-08-15,Hardware Malfunction,11
918,6638,2024-09-05,Hardware Malfunction,4
919,6638,2024-09-20,Hardware Malfunction,11
920,6638,2024-10-10,Hardware Malfunction,12
1,7577,2024-08-01,Software Update Request,11
2,7577,2024-08-15,Software Update Request,6
3,7577,2024-09-05,Software Update Request,8
4,7577,2024-09-20,Software Update Request,6
5,7577,2024-10-10,Software Update Request,13
6,9434,2024-08-01,Software Update Request,6
7,9434,2024-08-15,Software Update Request,11
8,9434,2024-09-05,Software Update Request,15
9,9434,2024-09-20,Software Update Request,6
10,9434,2024-10-10,Software Update Request,11
11,2365,2024-08-01,Software Update Request,12
12,2365,2024-08-15,Software Update Request,9
13,2365,2024-09-05,Software Update Request,1
14,2365,2024-09-20,Software Update Request,1
15,2365,2024-10-10,Software Update Request,10
16,6638,2024-08-01,Software Update Request,3
17,6638,2024-08-15,Software Update Request,15
18,6638,2024-09-05,Software Update Request,5
19,6638,2024-09-20,Software Update Request,13
20,6638,2024-10-10,Software Update Request,5
21,3038,2024-08-01,Software Update Request,14
22,3038,2024-08-15,Software Update Request,1
23,3038,2024-09-05,Software Update Request,10
24,3038,2024-09-20,Software Update Request,15
25,3038,2024-10-10,Software Update Request,14
26,8601,2024-08-01,Software Update Request,10
27,8601,2024-08-15,Software Update Request,4
28,8601,2024-09-05,Software Update Request,13
29,8601,2024-09-20,Software Update Request,11
30,8601,2024-10-10,Software Update Request,11
31,7131,2024-08-01,Software Update Request,0
32,7131,2024-08-15,Software Update Request,4
33,7131,2024-09-05,Software Update Request,13
34,7131,2024-09-20,Software Update Request,0
35,7131,2024-10-10,Software Update Request,0
36,5690,2024-08-01,Software Update Request,2
37,5690,2024-08-15,Software Update Request,10
38,5690,2024-09-05,Software Update Request,2
39,5690,2024-09-20,Software Update Request,7
40,5690,2024-10-10,Software Update Request,7
41,7397,2024-08-01,Software Update Request,10
42,7397,2024-08-15,Software Update Request,4
43,7397,2024-09-05,Software Update Request,2
44,7397,2024-09-20,Software Update Request,15
45,7397,2024-10-10,Software Update Request,3
46,1748,2024-08-01,Software Update Request,1
47,1748,2024-08-15,Software Update Request,13
48,1748,2024-09-05,Software Update Request,15
49,1748,2024-09-20,Software Update Request,5
50,1748,2024-10-10,Software Update Request,11
51,7577,2024-08-01,Software Update Request,4
52,7577,2024-08-15,Software Update Request,10
53,7577,2024-09-05,Software Update Request,7
54,7577,2024-09-20,Software Update Request,0
55,7577,2024-10-10,Software Update Request,8
56,9434,2024-08-01,Software Update Request,14
57,9434,2024-08-15,Software Update Request,3
58,9434,2024-09-05,Software Update Request,11
59,9434,2024-09-20,Software Update Request,5
60,9434,2024-10-10,Software Update Request,5
61,2365,2024-08-01,Software Update Request,13
62,2365,2024-08-15,Software Update Request,2
63,2365,2024-09-05,Software Update Request,15
64,2365,2024-09-20,Software Update Request,11
65,2365,2024-10-10,Software Update Request,7
66,6638,2024-08-01,Software Update Request,13
67,6638,2024-08-15,Software Update Request,1
68,6638,2024-09-05,Software Update Request,14
69,6638,2024-09-20,Software Update Request,15
70,6638,2024-10-10,Software Update Request,11
71,3038,2024-08-01,Software Update Request,3
72,3038,2024-08-15,Software Update Request,8
73,3038,2024-09-05,Software Update Request,6
74,3038,2024-09-20,Software Update Request,13
75,3038,2024-10-10,Software Update Request,15
76,8601,2024-08-01,Software Update Request,13
77,8601,2024-08-15,Software Update Request,3
78,8601,2024-09-05,Software Update Request,3
79,8601,2024-09-20,Software Update Request,5
80,8601,2024-10-10,Software Update Request,6
81,7131,2024-08-01,Software Update Request,8
82,7131,2024-08-15,Software Update Request,8
83,7131,2024-09-05,Software Update Request,14
84,7131,2024-09-20,Software Update Request,15
85,7131,2024-10-10,Software Update Request,10
86,5690,2024-08-01,Software Update Request,12
87,5690,2024-08-15,Software Update Request,11
88,5690,2024-09-05,Software Update Request,10
89,5690,2024-09-20,Software Update Request,13
90,5690,2024-10-10,Software Update Request,5
91,7397,2024-08-01,Software Update Request,13
92,7397,2024-08-15,Software Update Request,1
93,7397,2024-09-05,Software Update Request,13
94,7397,2024-09-20,Software Update Request,0
95,7397,2024-10-10,Software Update Request,13
96,1748,2024-08-01,Software Update Request,14
97,1748,2024-08-15,Software Update Request,1
98,1748,2024-09-05,Software Update Request,13
99,1748,2024-09-20,Software Update Request,0
100,1748,2024-10-10,Software Update Request,15
101,7577,2024-08-01,Software Update Request,13
102,7577,2024-08-15,Software Update Request,0
103,7577,2024-09-05,Software Update Request,15
104,7577,2024-09-20,Software Update Request,8
105,7577,2024-10-10,Software Update Request,6
106,9434,2024-08-01,Software Update Request,1
107,9434,2024-08-15,Software Update Request,5
108,9434,2024-09-05,Software Update Request,0
109,9434,2024-09-20,Software Update Request,4
110,9434,2024-10-10,Software Update Request,13
111,2365,2024-08-01,Software Update Request,10
112,2365,2024-08-15,Software Update Request,11
113,2365,2024-09-05,Software Update Request,9
114,2365,2024-09-20,Software Update Request,7
115,2365,2024-10-10,Software Update Request,0
116,6638,2024-08-01,Software Update Request,1
117,6638,2024-08-15,Software Update Request,2
118,6638,2024-09-05,Software Update Request,10
119,6638,2024-09-20,Software Update Request,8
120,6638,2024-10-10,Software Update Request,2
121,3038,2024-08-01,Software Update Request,9
122,3038,2024-08-15,Software Update Request,5
123,3038,2024-09-05,Software Update Request,0
124,3038,2024-09-20,Software Update Request,7
125,3038,2024-10-10,Software Update Request,9
126,8601,2024-08-01,Software Update Request,8
127,8601,2024-08-15,Software Update Request,5
128,8601,2024-09-05,Software Update Request,13
129,8601,2024-09-20,Software Update Request,15
130,8601,2024-10-10,Software Update Request,9
131,7131,2024-08-01,Software Update Request,2
132,7131,2024-08-15,Software Update Request,13
133,7131,2024-09-05,Software Update Request,15
134,7131,2024-09-20,Software Update Request,13
135,7131,2024-10-10,Software Update Request,3
136,5690,2024-08-01,Software Update Request,6
137,5690,2024-08-15,Software Update Request,10
138,5690,2024-09-05,Software Update Request,2
139,5690,2024-09-20,Software Update Request,5
140,5690,2024-10-10,Software Update Request,5
141,7397,2024-08-01,Software Update Request,1
142,7397,2024-08-15,Software Update Request,7
143,7397,2024-09-05,Software Update Request,10
144,7397,2024-09-20,Software Update Request,10
145,7397,2024-10-10,Software Update Request,3
146,1748,2024-08-01,Software Update Request,11
147,1748,2024-08-15,Software Update Request,10
148,1748,2024-09-05,Software Update Request,11
149,1748,2024-09-20,Software Update Request,4
150,1748,2024-10-10,Software Update Request,1
151,7577,2024-08-01,Software Update Request,4
152,7577,2024-08-15,Software Update Request,4
153,7577,2024-09-05,Software Update Request,13
154,7577,2024-09-20,Software Update Request,0
155,7577,2024-10-10,Software Update Request,11
156,9434,2024-08-01,Software Update Request,8
157,9434,2024-08-15,Software Update Request,3
158,9434,2024-09-05,Software Update Request,0
159,9434,2024-09-20,Software Update Request,8
160,9434,2024-10-10,Software Update Request,15
161,2365,2024-08-01,Software Update Request,9
162,2365,2024-08-15,Software Update Request,15
163,2365,2024-09-05,Software Update Request,9
164,2365,2024-09-20,Software Update Request,14
165,2365,2024-10-10,Software Update Request,11
166,6638,2024-08-01,Software Update Request,5
167,6638,2024-08-15,Software Update Request,11
168,6638,2024-09-05,Software Update Request,10
169,6638,2024-09-20,Software Update Request,2
170,6638,2024-10-10,Software Update Request,10
171,3038,2024-08-01,Software Update Request,9
172,3038,2024-08-15,Software Update Request,11
173,3038,2024-09-05,Software Update Request,9
174,3038,2024-09-20,Software Update Request,9
175,3038,2024-10-10,Software Update Request,1
176,8601,2024-08-01,Software Update Request,11
177,8601,2024-08-15,Software Update Request,12
178,8601,2024-09-05,Software Update Request,0
179,8601,2024-09-20,Software Update Request,0
180,8601,2024-10-10,Software Update Request,13
181,7131,2024-08-01,Software Update Request,0
182,7131,2024-08-15,Software Update Request,11
183,7131,2024-09-05,Software Update Request,4
184,7131,2024-09-20,Software Update Request,2
185,7131,2024-10-10,Software Update Request,11
186,5690,2024-08-01,Software Update Request,0
187,5690,2024-08-15,Software Update Request,6
188,5690,2024-09-05,Software Update Request,7
189,5690,2024-09-20,Software Update Request,1
190,5690,2024-10-10,Software Update Request,15
191,7397,2024-08-01,Software Update Request,3
192,7397,2024-08-15,Software Update Request,12
193,7397,2024-09-05,Software Update Request,13
194,7397,2024-09-20,Software Update Request,13
195,7397,2024-10-10,Software Update Request,15
196,1748,2024-08-01,Software Update Request,13
197,1748,2024-08-15,Software Update Request,8
198,1748,2024-09-05,Software Update Request,2
199,1748,2024-09-20,Software Update Request,10
200,1748,2024-10-10,Software Update Request,14
201,7577,2024-08-01,Software Update Request,15
202,7577,2024-08-15,Software Update Request,10
203,7577,2024-09-05,Software Update Request,13
204,7577,2024-09-20,Software Update Request,7
205,7577,2024-10-10,Software Update Request,11
206,9434,2024-08-01,Software Update Request,7
207,9434,2024-08-15,Software Update Request,11
208,9434,2024-09-05,Software Update Request,4
209,9434,2024-09-20,Software Update Request,15
210,9434,2024-10-10,Software Update Request,2
211,2365,2024-08-01,Software Update Request,15
212,2365,2024-08-15,Software Update Request,3
213,2365,2024-09-05,Software Update Request,11
214,2365,2024-09-20,Software Update Request,7
215,2365,2024-10-10,Software Update Request,1
216,6638,2024-08-01,Software Update Request,11
217,6638,2024-08-15,Software Update Request,10
218,6638,2024-09-05,Software Update Request,15
219,6638,2024-09-20,Software Update Request,2
220,6638,2024-10-10,Software Update Request,4
221,3038,2024-08-01,Software Update Request,15
222,3038,2024-08-15,Software Update Request,7
223,3038,2024-09-05,Software Update Request,11
224,3038,2024-09-20,Software Update Request,4
225,3038,2024-10-10,Software Update Request,8
226,8601,2024-08-01,Software Update Request,13
227,8601,2024-08-15,Software Update Request,5
228,8601,2024-09-05,Software Update Request,5
229,8601,2024-09-20,Software Update Request,3
230,8601,2024-10-10,Software Update Request,1
231,7131,2024-08-01,Software Update Request,0
232,7131,2024-08-15,Software Update Request,6
233,7131,2024-09-05,Software Update Request,11
234,7131,2024-09-20,Software Update Request,12
235,7131,2024-10-10,Software Update Request,12
236,5690,2024-08-01,Software Update Request,11
237,5690,2024-08-15,Software Update Request,5
238,5690,2024-09-05,Software Update Request,4
239,5690,2024-09-20,Software Update Request,2
240,5690,2024-10-10,Software Update Request,11
241,7397,2024-08-01,Software Update Request,1
242,7397,2024-08-15,Software Update Request,3
243,7397,2024-09-05,Software Update Request,3
244,7397,2024-09-20,Software Update Request,11
245,7397,2024-10-10,Software Update Request,13
246,1748,2024-08-01,Software Update Request,0
247,1748,2024-08-15,Software Update Request,0
248,1748,2024-09-05,Software Update Request,1
249,1748,2024-09-20,Software Update Request,5
250,1748,2024-10-10,Software Update Request,4
251,7577,2024-08-01,Software Update Request,12
252,7577,2024-08-15,Software Update Request,5
253,7577,2024-09-05,Software Update Request,10
254,7577,2024-09-20,Software Update Request,6
255,7577,2024-10-10,Software Update Request,7
256,9434,2024-08-01,Software Update Request,9
257,9434,2024-08-15,Software Update Request,14
258,9434,2024-09-05,Software Update Request,15
259,9434,2024-09-20,Software Update Request,15
260,9434,2024-10-10,Software Update Request,14
261,2365,2024-08-01,Software Update Request,1
262,2365,2024-08-15,Software Update Request,3
263,2365,2024-09-05,Software Update Request,14
264,2365,2024-09-20,Software Update Request,11
265,2365,2024-10-10,Software Update Request,1
266,6638,2024-08-01,Software Update Request,8
267,6638,2024-08-15,Software Update Request,7
268,6638,2024-09-05,Software Update Request,10
269,6638,2024-09-20,Software Update Request,2
270,6638,2024-10-10,Software Update Request,5
271,3038,2024-08-01,Software Update Request,4
272,3038,2024-08-15,Software Update Request,5
273,3038,2024-09-05,Software Update Request,6
274,3038,2024-09-20,Software Update Request,3
275,3038,2024-10-10,Software Update Request,10
276,8601,2024-08-01,Software Update Request,8
277,8601,2024-08-15,Software Update Request,4
278,8601,2024-09-05,Software Update Request,13
279,8601,2024-09-20,Software Update Request,8
280,8601,2024-10-10,Software Update Request,5
281,7131,2024-08-01,Software Update Request,10
282,7131,2024-08-15,Software Update Request,7
283,7131,2024-09-05,Software Update Request,3
284,7131,2024-09-20,Software Update Request,3
285,7131,2024-10-10,Software Update Request,15
286,5690,2024-08-01,Software Update Request,5
287,5690,2024-08-15,Software Update Request,8
288,5690,2024-09-05,Software Update Request,5
289,5690,2024-09-20,Software Update Request,13
290,5690,2024-10-10,Software Update Request,2
291,7397,2024-08-01,Software Update Request,2
292,7397,2024-08-15,Software Update Request,1
293,7397,2024-09-05,Software Update Request,0
294,7397,2024-09-20,Software Update Request,0
295,7397,2024-10-10,Software Update Request,10
296,1748,2024-08-01,Software Update Request,13
297,1748,2024-08-15,Software Update Request,13
298,1748,2024-09-05,Software Update Request,0
299,1748,2024-09-20,Software Update Request,6
300,1748,2024-10-10,Software Update Request,11
301,7577,2024-08-01,Software Update Request,13
302,7577,2024-08-15,Software Update Request,13
303,7577,2024-09-05,Software Update Request,5
304,7577,2024-09-20,Software Update Request,1
305,7577,2024-10-10,Software Update Request,6
306,9434,2024-08-01,Software Update Request,15
307,9434,2024-08-15,Software Update Request,12
308,9434,2024-09-05,Software Update Request,9
309,9434,2024-09-20,Software Update Request,8
